"","PUBCHEM_CID","PUBCHEM_EXT_DATASOURCE_SMILES"
"2092",8035021,"CC(=O)NC1=CC=C(C=C1)S(=O)(=O)N2CCC(CC2)C(=O)NCC3=CC=NC=C3"
"2093",8069934,"COC1=CC=C(C=C1)S(=O)(=O)N2CCC(CC2)C(=O)NCCCN3CCOCC3"
"2094",8069958,"CN1C(=CC(=O)N(C1=O)C)CNC(=O)CNC(=O)C2=CC=C(C=C2)OC"
"2095",8073045,"CCN1C=C(C(=O)C2=CC3=C(C=C21)OCO3)C(=O)N[C@@H](C)C(=O)NCCO"
"2096",8123422,"CC1=CC(=C(C=C1)C)S(=O)(=O)N2CCN(CC2)C(=O)C3=C(N=CC=C3)SC"
"2097",8140682,"C1CCC2(CC1)C(=O)N(C(=O)N2)NC(=O)CCC3=CNC4=CC=CC=C43"
"2098",8195483,"CC1(C(=O)N(C(=O)N1)CCCC(=O)NC2=CC=C(C=C2)C(F)(F)F)C"
"2099",8320592,"CCN(CC(=O)NCC1=CC=CS1)S(=O)(=O)C2=CC=C(C=C2)F"
"2100",8368789,"COC1=CC(=C(C=C1)OC)C(=O)CN2C=NC3=CC=CC=C3C2=O"
"2101",8384868,"C1CCC2(CC1)C(=O)N(C(=O)N2)CC(=O)NCC(=O)NC3=CC(=C(C=C3)F)F"
"2102",8414589,"CC1(C(=O)N(C(=O)N1)CC(=O)N2CCN(CC2)S(=O)(=O)C3=CC=CC=C3F)C"
"2103",8414614,"CC1=C(C(=CC=C1)C)NC(=O)CN(C)C(=O)CN2C(=O)C(NC2=O)(C)C"
"2104",8438611,"CC(C)C1=NN=C(S1)NC(=O)COC2=CC3=CC=CC=C3C=C2"
"2105",8438774,"CCCSC1=NN=C(S1)NC(=O)CCC2=CC=CC=C2"
"2106",8580902,"CC1=C(C(=CC=C1)C)NC(=O)CN(C)C(=O)CSC(=S)N2CCCC2"
"2107",8701780,"CC1=CC(=C(C=C1)C)OCC(=O)NC2=C(N(N(C2=O)C3=CC=CC=C3)C)C"
"2108",8701788,"CCOC1=CC=CC=C1OCC(=O)NC2=C(N(N(C2=O)C3=CC=CC=C3)C)C"
"2109",8708669,"CC1=CC(=CC=C1)C(=O)OCC(=O)NN2C(=O)C3(CCCCC3)NC2=O"
"2110",8763345,"CN(CC(=O)NC1=CC=C(C=C1)F)C(=O)COC(=O)C2=COCCO2"
"2111",8777376,"CC(=O)N1CCN(CC1)C(=O)CCC(=O)NCC2=CC=C(C=C2)OC"
"2112",8781296,"COCCCN(C1=C(N(C(=O)NC1=O)CC2=CC=CC=C2)N)C(=O)C3CCC3"
"2113",8895578,"CC1=C(C=C(C=C1)S(=O)(=O)NCCC(=O)NC2=CC(=C(C=C2)OC)OC)C"
"2114",9104289,"C1=CC=C(C=C1)C(=O)NNC(=O)COC(=O)CCNS(=O)(=O)C2=CC=CC=C2"
"2115",9108379,"C1CC(CCC1NC(=O)C2=C(N=CC=C2)SC3=CC=CC=C3Cl)O"
"2116",9110656,"CN(CC1=CC(=CC=C1)OC)C(=O)CCNC(=O)C2=CC=CO2"
"2117",9115944,"CC(=O)NC1=CC=C(C=C1)S(=O)(=O)NCCC(=O)N2CCCCC2"
"2118",9117486,"CC(=O)NC1=C(C=CC(=C1)S(=O)(=O)NC2CCN(CC2)CC3=CC=CC=C3)OC"
"2119",9118677,"CC1=CSC(=O)N1CC(=O)OCC(=O)NNC(=O)C2=CC=C(C=C2)Cl"
"2120",9118933,"CC1=C(C(=NO1)C)CSCC(=O)NC2=C(C=CC(=C2)S(=O)(=O)C)Cl"
"2121",9119004,"CC1=CC(=C(C(=C1)C)NC(=O)CNC(=O)CNC(=O)C2CCCCC2)C"
"2122",9206264,"C1CC1N2C(=NN=C2SCC(=O)N(CCC#N)C3=CC=CC=C3)C4=CC=NC=C4"
"2123",9328794,"CC1(CC2=C(O1)C(=CC=C2)OCC(=O)OCC(=O)NC3=CC=CC=C3OC)C"
"2124",9396023,"CCN(CC(=O)NC1=C(C=CC=C1F)F)C(=O)C2=NN3C(=CC=NC3=N2)C"
"2125",9407990,"CC1=CC(=NC2=NC(=NN12)C(=O)OCC(=O)NC(=O)C3=CC=CC=C3)C"
"2126",9408051,"CC1=CC(=NC2=NC(=NN12)C(=O)OCC(=O)N(C)CC3=CC=CC=C3)C"
"2127",9414574,"CC1=CC=C(C=C1)S(=O)(=O)NCCC(=O)NCC2=CC=CC=N2"
"2128",9438458,"CN(CC(=O)NC1=CC=C(C=C1)OC)C(=O)C2=CC=C(O2)COC3=CC=CC=C3"
"2129",9440473,"CN(CC(=O)NC1=CC=CC=C1Br)C(=O)CNC(=O)C2=CC=CO2"
"2130",9507851,"C1CCN(CC1)S(=O)(=O)C2=CC=C(C=C2)C(=O)NCC3=CC=C(C=C3)C(=O)O"
"2131",9509462,"CN1CCN(CC1)C2=CC=C(C=C2)NC(=O)CCC(=O)C3=CC(=C(C=C3)OC)OC"
"2132",9547751,"CC(C)CC(CO)N1CCN(CCC1=O)C(=O)C2=CC=CC=C2"
"2133",9547752,"C1CN(CCN(C1=O)C(CC2=CC=CC=C2)CO)C(=O)C3=CC=CC=C3"
"2134",9547753,"C1CN(CCN(C1=O)C(CC2=CC=CC=C2)CO)C(=O)C3=CC(=CC=C3)Cl"
"2135",9547757,"CC(C)CC(CO)N1CCN(CCC1=O)C(=O)C2=CC=C(C=C2)Cl"
"2136",9547762,"C1CN(CCN(C1=O)C(CC2=CC=CC=C2)CO)C(=O)C3=CC=C(C=C3)Cl"
"2137",9549346,"CCCN1C2=CC=CC=C2N(C1=N)CC(=O)O"
"2138",9549940,"C[C@H]1CC[C@@]2(O1)[C@@H]([C@H](C[C@@H](O2)CCO)O)O"
"2139",9549951,"C[C@H]1CC[C@]2(O1)[C@@H]([C@H](C[C@@H](O2)CCO)O)O"
"2140",9549959,"C[C@H]1CCC[C@@]2(O1)[C@@H]([C@H](C[C@H](O2)CCO)O)O"
"2141",9549960,"C1CCO[C@@]2(C1)[C@H]([C@@H](C[C@H](O2)CCO)O)O"
"2142",9550605,"CCOP(=O)(C1=CC=CC=C1OCCCCCOC2=CC=CC=C2P(=O)(O)OCC)O"
"2143",9550782,"CCN1C2=C(C=CC(=C2)C(=O)N3CCOCC3)S(=O)(=O)C4=CC=CC=C4C1=O"
"2144",9550914,"CCN(CCCNC1=C(C(=O)C1=O)NC2CCN(CC2)C(=O)OCC)CC3=CC=CC=C3"
"2145",9551111,"CC1=C(C(=O)NC(=O)N1)S(=O)(=O)N2CCCC(C2)C(=O)NCC3=CC=CC=C3Cl"
"2146",9551680,"CC(C1=CC=CC=C1)NC(=O)C2CCN(CC2)S(=O)(=O)C3=CN=CN3"
"2147",9551682,"CCOC1=CC=C(C=C1)NC(=O)CCNS(=O)(=O)C2=CC3=C(C=C2)NC(=O)CC3"
"2148",9551703,"CCC(C)[C@@H](C(=O)OC)NC(=O)NCCCC1=CC=CC=C1"
"2149",9551730,"CC1=C(C=C(C=C1)NC(=O)C2CCN(CC2)S(=O)(=O)C3=CN=CN3)C"
"2150",9554675,"C1CCC(CC1)/C=N/N2C=NN=C2"
"2151",9555637,"C1=CC(=CC=C1NC(=O)C/C(=N/O)/N)F"
"2152",9556830,"CC1=CC(=CC(=C1)OCC(=O)N/N=C/C2=CC=CO2)C"
"2153",9563583,"CCC1=CC=C(S1)/C(=N/NS(=O)(=O)C2=CC=C(C=C2)OC)/C"
"2154",9571201,"CCCC/S(=N/S(=O)(=O)C1=CC=C(C=C1)C)/C"
"2155",9583501,"CC1=CC(=CC(=C1F)C)S(=O)(=O)/N=C(/C2=CC=C(C=C2)C(=O)N)\N"
"2156",9594203,"CC(=O)NC1=CC=C(C=C1)S(=O)(=O)N(C)CC(=O)N/N=C/C2=CC=CS2"
"2157",9596028,"CC(C(=O)N/N=C/C1=CC=CC=C1)OC2=CC=CC3=C2N=CC=C3"
"2158",9599994,"CC(/C=N/NC(=O)C1=C(N(N=N1)C2=NON=C2N)CN3CCCCC3)C4=CC=CC=C4"
"2159",9619132,"CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC(=O)N/N=C/C3=CC(=C(C(=C3)OC)OC)OC"
"2160",9621289,"COC1=C(C=C(C=C1)Br)C(=O)N/N=C/C2=CN=CC=C2"
"2161",9631946,"C/C(=N\NC(=O)CNC(=O)COC1=CC=CC=C1)/C2=C(C=C(C=C2)OC)OC"
"2162",9637320,"COC1=CC=C(C=C1)C(=O)O/N=C/C2=CN=C(C=C2)S(=O)(=O)C3=CC=C(C=C3)Cl"
"2163",9650873,"C/C(=N\NC(=O)CN1C=CC(=N1)C(F)(F)F)/C2=CC=CO2"
"2164",9655035,"C/C(=N\NC(=O)C1=C(C=C(C=C1)Cl)Cl)/CC(=O)NCCC2=CC(=C(C=C2)OC)OC"
"2165",9655301,"CC1=CC=C(C=C1)OC2=C(C=CC=N2)/C=N/O"
"2166",9655339,"COC(=O)C1=NN(C(=C1/C=N/OCC2=C(C=CC=C2Cl)Cl)Cl)C3=CC=CC=C3"
"2167",9662257,"C/C(=N\OC)/C1=C(C=C(C=N1)C(F)(F)F)N2CCOCC2"
"2168",9671449,"COC1=CC(=C(C=C1)/C=N/NC(=O)C2C(CNC2=O)C3=CC=CC=C3)OC"
"2169",9679466,"CC1=CC=C(O1)/C=N/NC(=O)CNC(=O)C2=CC=C(C=C2)S(=O)(=O)N(C)C"
"2170",9725842,"C/C(=N\NC(=O)CC(=O)NCCC1=CC=CC=C1)/CCC2=CC=CC=C2"
"2171",10308799,"C[C@@H]1[C@@H](OC2=CC(=O)C(=C[C@]12CC=C)OC)C3=CC4=C(C=C3)OCO4"
"2172",10855676,"CCOC(=O)CC[NH3+]"
"2173",11126521,"C1=CC=NC(=C1)C2=CN=CN=C2"
"2174",11160608,"COC(=O)C(CC1=CC=C(C=C1)O)N"
"2175",11831446,"C1CCC2(C1)CC(=O)C3=C(O2)C=CC(=C3)Cl"
"2176",11835427,"CC(C)CC(C)NCC1=CC=C(C=C1)C(F)(F)F"
"2177",11876567,"COC1=CC=CC=C1CN2CC(=O)N3CSC[C@H]3C2=O"
"2178",11908909,"CC(C)(C)OC(=O)N1CC2=CC=CC=C2C[C@H]1C(=O)NCC(=O)NC3CCCC3"
"2179",11948789,"CCCCCNCC1=CC=CN1C"
"2180",12004495,"C1CC12C3C=CC2C4[C@H]3C(=O)N(C4=O)NC(=O)CC5=CC=CC=C5"
"2181",12004511,"CC1=C(C(=O)C=CN1)OC2C(C(C(C(O2)CO)O)O)O"
"2182",12004798,"COC1=CC=CC(=C1)C2=NC3=CC=CC=C3C(=O)N2NC(=O)C4=C(N=CC=C4)Cl"
"2183",12005125,"CC1=CC=C(C=C1)C(=O)N/C(=C\C2=CC=C(C=C2)Cl)/C(=O)NCC3CCCO3"
"2184",12005327,"C1CC(=O)N(N=C1C2=CC=CC=C2)CC(=O)NCC3=CC=CO3"
"2185",12005388,"COC1=C(C=C(C=C1)C2=NC3=CC=CC=C3C(=O)N2NC(=O)C4=C(N=CC=C4)Cl)OC"
"2186",12005501,"CCOC1=CC=C(C=C1)NC(=S)N2CCC(CC2)N(C)CCN3CCOCC3"
"2187",12005861,"CC1=CC(=C(C(=C1)C)S(=O)(=O)N2CCCOC2CNC(=O)C(=O)NCC3=CC=NC=C3)C"
"2188",12005919,"COC1=CC=CC=C1CNC(=O)C(=O)NCC2N(CCO2)C(=O)C3=CC=CS3"
"2189",12005961,"CCN(CC)C(=O)NC1CC(=O)N(C1)C2=CC=C(C=C2)OC"
"2190",12006102,"CC1=CC=CC=C1NC(=S)NCC(C2=CN=CC=C2)N3CCOCC3"
"2191",12162133,"COC1=CC=C(C=C1)C2=NOC(C2)C3(CC(C3)O)S(=O)(=O)C4=CC=CC=C4"
"2192",12167686,"CCC1=CN(C=C1C(=O)CC)[C@@H](CCC(OC)OC)CC(=O)OC(C)(C)C"
"2193",12308875,"CC[C@H]1CN(C[C@@]2([C@H]1CC(=O)C3=C(C2)C4=CC=CC=C4N3)C(=O)OC)C"
"2194",12676142,"COC(=O)C1=C[N+](=CC=C1)CCC2=CNC3=CC=CC=C32"
"2195",13267259,"CC(C)CC(C(=O)O)NC(=O)C1CCCN1C(=O)CNC(=O)OCC2=CC=CC=C2"
"2196",14792547,"CC1=CC2=C(C=C1)S(=O)(=O)C(C=C2)(C)C"
"2197",15337649,"C[C@@H]([C@H](C1=CC=CC=C1)O)N(C)C(=O)CC2=CC=CC=C2"
"2198",15945116,"CC(C(=O)N)SC1=NN=C(N1C2=CC=CC(=C2)C(F)(F)F)C3=CC=CC=C3Br"
"2199",15945606,"CC(=O)NC\1[C@@H](CS/C1=C\CCCC(=O)OC)NC(=O)C2=CC=CC=C2"
"2200",15945690,"C[C@H]1C2CC[C@]3(C4C5[C@H]([C@](C4([C@H]2OC1=O)C6C5C7C(=C6C)C8[C@@H](CC[C@]7(C)O)C(C(=O)O8)C)(O3)C)O)C"
"2201",15945816,"C1COCCN1CC2=CSC3=CC=CC=C32"
"2202",15992260,"CN1C2=CC=CC=C2C(=C1C(=O)O)CC(=O)N(C)C3=C(C=C(C=C3)OC)OC"
"2203",15993521,"CC(C)NC(=O)CNC(=O)C1=NN(C(=O)C2=CC=CC=C21)C3=CC(=C(C=C3)OC)OC"
"2204",15994401,"C1CCC(CC1)NC(=O)CCNS(=O)(=O)C2=CC3=C(C=C2)NC(=O)CC3"
"2205",15998372,"CC1=CC(=C(C=C1)NC(=O)CCS(=O)(=O)C2=CC=CC3=NON=C32)Cl"
"2206",16001611,"CC1=CC=C(C=C1)C2=NN(C(=O)CC2)CCC(=O)NCCCN3CCOCC3"
"2207",16002562,"C1CN(C(=O)N1CC2=CC(=CC=C2)Cl)CC(=O)NCC3=CC=CS3"
"2208",16060253,"CC(C)[C@@H](C(=O)NCC1=CC=CO1)N2CCC(=C)C3=CC=CC=C3S2(=O)=O"
"2209",16060352,"C[C@@H]1[C@@H]2[C@@H](O2)CP(=O)(O1)OC3=CC=CC=C3"
"2210",16060360,"C[C@@H]1[C@@H]([C@H]([C@H](P(=O)(O1)OC2=CC=CC=C2)O)O)N=[N+]=[N-]"
"2211",16066484,"C1CCO[C@]2(C1)[C@@H]([C@H](C[C@H](O2)CCO)O)O"
"2212",16066491,"C1C[C@]2([C@@H]([C@H](C[C@H](O2)CCO)O)O)OC1"
"2213",16066512,"C[C@H]1CCC[C@]2(O1)[C@H]([C@@H](C[C@H](O2)CCO)O)O"
"2214",16066533,"C[C@@H]1CC[C@@]2(O1)[C@@H]([C@H](C[C@@H](O2)CCO)O)O"
"2215",16066569,"CC(C)[C@@H](C(=O)N1CCN(CC1)C(=O)OC(C)(C)C)N2C=C(N=N2)CCO"
"2216",16066600,"C1C[C@@]2([C@@H]([C@H](C[C@@H](O2)CCO)O)O)OC1"
"2217",16066657,"C[C@H]1CC[C@]2(O1)[C@@H]([C@H](C[C@H](O2)CCO)O)O"
"2218",16129524,"CC[C@@H](C)C(C1=CN(N=N1)[C@@H](CCC(=O)O)C(=O)N2CCNCC2)N"
"2219",16129545,"CC(C)C[C@@H](C1=CN(N=N1)[C@@H](CC2=CC=C(C=C2)O)C(=O)N3CCNCC3)N"
"2220",16129554,"CCC(C)[C@@H](C(=O)N1CCNCC1)N2C=C(N=N2)CCCN=C(N)N"
"2221",16129567,"CC[C@H](C)C(C(=O)O)N1C=C(N=N1)C2=CC(=CC(=C2)C3=CN(N=N3)[C@@H](CCCCN)C(=O)OC)C(=O)N4CCNCC4"
"2222",16187182,"CC(C)(C)[C@@H]1C[C@@H](OC(=C1)C(=O)N2CCN(CC2)C)OCCCCO"
"2223",16187508,"CC1=C(C=CC(=C1)Cl)C(=O)C2CCCN(C2)C(=O)CCN3C=NN=N3"
"2224",16187573,"COC1=CC(=C(C=C1)CN2CCNC(=O)C2CC(=O)N3CCC4=CC=CC=C4C3)OC"
"2225",16187766,"C1CC(OC1)CNC(=O)CSC2=NN=C(S2)NC(=O)CC3=CC=CC=C3"
"2226",16187972,"COC1=CC=C(C=C1)C(CC(=O)O)N2C=NN=N2"
"2227",16188197,"CN(CCC1CCOCC1)C(=O)CC2C(=O)NCCN2C/C=C/C3=CC=CC=C3"
"2228",16188271,"CC1=NON=C1CN(C)C(=O)CC2C(=O)NCCN2CC3=CC=CC=C3C(F)(F)F"
"2229",16188389,"CC1=C(C=NN1C)CN2CCC(CC2)(CC3CCCCO3)CO"
"2230",16188547,"CC1CCC(CC1)C(=O)NC(C(C)C)C(=O)NC(C(C)C)C(=O)OC"
"2231",16189134,"COC1=CC=CC=C1C(=O)N2CCN(CC2)CC3=NC(=NO3)CC4CC4"
"2232",16189213,"CC1=NOC(=C1)CN(C)C(=O)CC2C(=O)NCCN2CC(C3=CC=CC=C3)C4=CC=CC=C4"
"2233",16190057,"CCOC(=O)C1(CCN(CC1)C(=O)CC2=CN=CC=C2)CC3=CC(=CC=C3)F"
"2234",16190063,"COC1=CC(=C(C=C1)C2=C(C=NN2)CN3CCC(CC3)OCC4=CC=CC=N4)F"
"2235",16190264,"C1CCC(C1)N2CCN(CC2CCO)CC3=NC4=C(N3)C=C(C=C4)F"
"2236",16190430,"CC1=CC=CN2C1=NC(=C2CNC(C)CN3C(=CC(=N3)C)C)C(=O)N4CCOCC4"
"2237",16190465,"C1CCN(C(C1)CCO)C(=O)CCC2=NN=C(O2)CCCCC3=CC=CC=C3"
"2238",16190486,"CCN(CC)C(=O)C1CCCN(C1)CC2=NC(=NO2)C3=CC=CS3"
"2239",16190535,"C1CN(C(CN1CC2=CC=CN2C3=NC=CS3)CCO)CC4=CC=CC=C4"
"2240",16190553,"CCOC(=O)C1=C(C=NN1)CN2CCC(CC2)(CC3=CC(=CC=C3)OC)C(=O)OCC"
"2241",16190579,"C1CN(CCN1C2=NC=C(C=C2)Cl)C3=NC4=NON=C4N=C3N5CCSCC5"
"2242",16190708,"CCCN1C(=C(C=N1)CN2CCC(CC2)N3CCC(CC3)C(=O)N4CCOCC4)C"
"2243",16190800,"COCCC(=O)NC1=CC2=C(CCN(C2)C(=O)CCSC)C=C1"
"2244",16190870,"CC(C1=NOC=C1)N(C)CC2=CN(N=C2C3=CC4=C(C=C3)OCCO4)C"
"2245",16191037,"CCN1C(=C(C(=N1)C)CNC(=O)CC2C(=O)NCCN2CC(C)(C)C)C"
"2246",16191190,"CCCCN(C)C(=O)C1=C(N2C=CC=CC2=N1)CN3CCN(CC3)C4=NC=CC=N4"
"2247",16191200,"CC(C)(C#CC1=CC=C(S1)CN2CCN(C(C2)CCO)CC3=CC=CC=C3)O"
"2248",16191258,"CC(C1=CC=C(C=C1)F)NC(=O)CCC2=NN=C(O2)C3CCCCC3"
"2249",16191339,"COC(=O)C1=CC=C(C=C1)CN2CCN(C(C2)CCO)CC3=CC=CC=C3"
"2250",16191386,"C1CN(CCC1N2CCC(=O)NCC2)CC3=NC(=NO3)CC4=CC=CC=C4F"
"2251",16191542,"CCOC(=O)C1=C(C=NN1)CN2CCCC(C2)C(=O)C3=CC(=CC=C3)OC(C)C"
"2252",16191597,"CC(C)CCN1CCN(CC1CCO)CCCN2C=CC=N2"
"2253",16191604,"C1CCC(CC1)CCC2=NN=C(O2)CCC(=O)NCCC3=CC=CC=N3"
"2254",16191635,"CN(CCC1=CC=CC=N1)C(=O)CCC2CCCN(C2)C(=O)C3=CSC=N3"
"2255",16191721,"CC(C)CCN1CCN(CC1CCO)CC2=CC(=C(C=C2)OC)CN3C=CC=N3"
"2256",16191743,"CCOC1=CC=CC=C1CN2CCN(CC2CCO)CCCN3C=CC=N3"
"2257",16191744,"CC1=CC=CC=C1CC2(CCCN(C2)C(=O)CCC(=O)OC)CO"
"2258",16191774,"C1CCC(CC1)C2=C(C=NN2)CN3CCN(C(C3)CCO)C4CCCCC4"
"2259",16191788,"C[C@@H]1CN(C[C@@H](O1)C)C(=O)C2=C(N3C=C(C=CC3=N2)Cl)CNCCN4C(=CC(=N4)C)C"
"2260",16191897,"C1CCON(C1)C(=O)CC2C(=O)NCCN2CC3=C(C=CC=C3Cl)F"
"2261",16191962,"C=CCNC(=O)N1CCC(CC1)(CC2=CC=C(C=C2)Cl)CO"
"2262",16192718,"CCOC(=O)CN1C2=CC=CC=C2N3C1=NCCC3"
"2263",16193094,"COCCNC(=O)CNC(=S)N(CCCN1CCOCC1)CC2=CC=CS2"
"2264",16193171,"CCOCCCNC(=O)C(C1=CC=C(C=C1)OC)NC(=O)CC2=CC=CS2"
"2265",16193208,"CC1=CC(=NN1CCCC(=O)NC2=C(C(=CC=C2)Cl)Cl)[N+](=O)[O-]"
"2266",16193380,"CC1CCC2(CC1)C(=C(C(=O)O2)C)C(=O)NC(C)C3=CC=CC=C3"
"2267",16193781,"C1CC(OC1)CNC(=O)CN2C3=C(C(=O)N(C2=O)CCCC(=O)NCC4=CC=CO4)SC=C3"
"2268",16193985,"CC1=CC=C(C=C1)C(=O)N/C(=C\C2=CC=C(C=C2)OC)/C(=O)NCC3CCCO3"
"2269",16194009,"CCCN(CCC)C(=O)CN1C2=C(C(=O)N(C1=O)CCCC(=O)NCC3=CC=CO3)SC=C2"
"2270",16194055,"CCN(CC)CCNC(=O)CN1C=NC2=C(C1=O)C(=C(S2)C)S(=O)(=O)N3CCN(CC3)C4=NC=CC=N4"
"2271",16194212,"CCC(C)NC(=O)CCS(=O)(=O)C1=CC2=C(C=C1)N(CC2)C(=O)CC"
"2272",16194316,"C1COCCN1CCNC(=O)CNC(=S)N(CC2=CC=CC=C2)CC3=CN=CC=C3"
"2273",16194463,"C1COCCOCCOCCOCCOCCOCCN1CC2=CC=CC=C2"
"2274",16194504,"CN1CCC(=NNC(=O)CN(C2=CC(=CC=C2)Br)S(=O)(=O)C)CC1"
"2275",16194532,"CCOC(=O)C1=C(NC(=O)NC1C2=CC(=C(C=C2)O)OC)CS(=O)(=O)C3=CC=CC=C3"
"2276",16194638,"COC1=CC=CC=C1NC(=O)CS(=O)(=O)C2=CN(C3=CC=CC=C32)CC(=O)N4CCOCC4"
"2277",16194641,"COC1=CC=C(C=C1)NC(=O)CS(=O)(=O)C2=CN(C3=CC=CC=C32)CC(=O)N4CCOCC4"
"2278",16194645,"CCN(CC)C(=O)CN1C=C(C2=CC=CC=C21)S(=O)(=O)CC(=O)N3CCCCCC3"
"2279",16194666,"CC1=NC(=CC=C1)NC(=O)NC2CC(=O)N(C2)C3=CC4=C(C=C3)OCCO4"
"2280",16194669,"CCN(CC)CCN(C1=NC2=C(S1)C=C(C=C2)OCC)C(=O)C3=CC(=CC=C3)[N+](=O)[O-]"
"2281",16194674,"CC1CC2=CC=CC=C2N1C(=O)NC3CC(=O)N(C3)C4=CC5=C(C=C4)OCCO5"
"2282",16194689,"COC1=CC(=CC(=C1OC)OC)/C=C/C(=O)OC2=COC(=CC2=O)CSC3=NC=CC=N3"
"2283",16194695,"CC1=CC(=NO1)NC(=O)CSC2=NN3C(=NN=C3CCNC(=O)C4=CC=C(C=C4)OC)C=C2"
"2284",16194696,"CC(=O)NC1=CC(=CC=C1)NC(=O)CSC2=NN3C(=NN=C3CCNC(=O)C4=CC=CC=C4)C=C2"
"2285",16194715,"C1CN(C(OC1)CNC(=O)C(=O)NCC2=CN=CC=C2)S(=O)(=O)C3=CC=C(C=C3)Cl"
"2286",16194719,"C1CN(C(OC1)CNC(=O)C(=O)NCC2=CC=CO2)S(=O)(=O)C3=CC=C(C=C3)F"
"2287",16194748,"CN1C(=C(C(=O)N(C1=O)C)S(=O)(=O)N2CCN(CC2)C(=O)C3=CC=CO3)N"
"2288",16194763,"C1=CC=C(C=C1)C(=O)NCCC2=NN=C3N2N=C(C=C3)SCC(=O)NC4=CC=CC=C4F"
"2289",16194791,"CC(C)(C)N1C(=C2CS(=O)(=O)CC2=N1)NC(=O)COC3=CC=CC=C3F"
"2290",16194815,"CCN(CC)CCNC(=O)C(=O)NCC1N(CCO1)S(=O)(=O)C2=CC3=C(C=C2)OCCO3"
"2291",16194817,"COC1=CC=C(C=C1)S(=O)(=O)N2CCCOC2CNC(=O)C(=O)NCC3=CC=CO3"
"2292",16194830,"C1CN(C(OC1)CNC(=O)C(=O)NCC2=CC=CO2)S(=O)(=O)C3=CC=C(C=C3)Cl"
"2293",16194877,"COC1=CC=C(C=C1)N2CCN(CC2)C(CNC(=O)C(=O)NCC3=CN=CC=C3)C4=CC=CO4"
"2294",16194931,"CNC(=O)C(=O)NCC1N(CCO1)S(=O)(=O)C2=CC3=C(C=C2)OCCO3"
"2295",16194962,"C1COC(N1C(=O)C2=CC=C(C=C2)Cl)CNC(=O)C(=O)NCC3=CC=CC=C3"
"2296",16194981,"C1COCCN1C(CNC(=O)C2=CC(=CC=C2)[N+](=O)[O-])C3=CC=CO3"
"2297",16194991,"CC1=C(C=CC(=C1)S(=O)(=O)N2CCOC2CNC(=O)C(=O)NCC3=CC=CO3)OC"
"2298",16194996,"CN(C)CCNC(=O)C(=O)NCC1N(CCO1)S(=O)(=O)C2=CC3=C(C=C2)OCCO3"
"2299",16195001,"COCCNC(=O)C(=O)NCC1N(CCO1)S(=O)(=O)C2=CC=CS2"
"2300",16195025,"CC1CCCCN1S(=O)(=O)C2=CN(C(=O)N(C2=O)C)C"
"2301",16195150,"CCOC1=CC=C(C=C1)NC(=O)CC2C(=O)N(C(=O)N2C(C)C)C3=CC(=CC=C3)OC"
"2302",16195444,"CCOC(=O)C1=C(NC(=O)NC1C2=CC(=C(C=C2)OC)OC)CS(=O)(=O)C3=CC=CC=C3"
"2303",16195461,"C1COCCN1S(=O)(=O)C2=CC3=C(C=C2)OCC(=O)N3CC(=O)NCC4=CC=CO4"
"2304",16195520,"CN(CC(=O)NC1=CC2=C(C=C1)OCO2)S(=O)(=O)C3=CC4=C(C=C3)NC(=O)CC4"
"2305",16195524,"CN1C2=C(C=C(C=C2)S(=O)(=O)NCCC(=O)NC3=C(C=CC(=C3)OC)OC)C(=O)N(C1=O)C"
"2306",16195549,"C1CN(CCC1C(=O)N)C(=O)CSC2=C(SC=C2)[N+](=O)[O-]"
"2307",16195550,"CC1CCN(CC1)C(=O)CN2C(=O)C3=C(C=N2)C4=CC=CC=C4N3C"
"2308",16195568,"CC1CCN(CC1)C2=C(C(=O)C2=O)NCC3CCC(CC3)C(=O)NCC4=CC(=CC=C4)OC"
"2309",16195579,"COC(CNC(=O)CNC(=S)N(CC1=CC=CC=C1)CC2=CC=CS2)OC"
"2310",16195608,"CCOC(=O)C1=CN(N=N1)CC(=O)NC2=CC(=CC=C2)Cl"
"2311",16195635,"C/C=C(\C)/C(=O)NCCN1[C@H](CN2C1=NC[C@@H]2C)CC3=CC=C(C=C3)OC"
"2312",16195637,"CC1=CC(=NO1)NC(=O)CN2C=NC3=C(C2=O)N=NN3C4=CC=C(C=C4)OC"
"2313",16195642,"CC1=C(C=C(C=C1)N(C2CS(=O)(=O)C=C2)C(=O)C3=CC(=C(C(=C3)OC)OC)OC)C"
"2314",16195658,"CCOC1=CC=CC=C1C(=O)NC2=NN=C(S2)SCC(=O)NC3=NOC(=C3)C"
"2315",16195667,"COC1=CC(=CC(=C1)NC(=O)CSC2=NN=C3N2N=C(C=C3)C4=CC=NC=C4)OC"
"2316",16195722,"C#CC1=CC=C(C=C1)[C@@H]2C[C@@H](OC(=C2)C(=O)N3CCOCC3)OCC4=CC=C(C=C4)CO"
"2317",16195733,"C1COCCN1C(=O)C2=C[C@@H](C[C@@H](O2)OCC3=CC=C(C=C3)CO)C4=CC=C(C=C4)C(F)(F)F"
"2318",16195745,"C1CC1[C@@H]2C[C@@H](OC(=C2)C(=O)N3CCOCC3)OCC4=CC=C(C=C4)CO"
"2319",16195756,"C1CCC(CC1)[C@H]2C[C@H](OC(=C2)C(=O)O)OCC3=CC=C(C=C3)CO"
